Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
Crispy Chicken-Train (201),145.07129289215524,254.7984467512541,177.91096813725218,286.27835447905187,Crispy Chicken-Train (201),5.703216911764604,8.767781622452949,7.074111519607841,9.446089965397967,Crispy Chicken-Train (201),0.5279121434648008,0.3362759959306417,0.3970990849672509,0.3170028604725318,Crispy Chicken-Train (201),11.276455757906996,12.19968374671068,11.818080899806214,12.333284141871916,Crispy Chicken-Train (201),0.0012913898613213669,0.0005476366481941925,0.0008028677324751898,0.0004935789490955257,Crispy Chicken-Train (201),0.03593591325291966,0.023401637724616467,0.02833492072470276,0.022216636763820165,Crispy Chicken-Train (201),0.9666725970447919,0.9414367064487256,0.9590778967038218,0.9342024683015708
Crispy Chicken-Train (202),191.47423406862598,416.33390234525484,279.0043658088245,401.6569780853581,Crispy Chicken-Train (202),7.477481617647011,11.99849288735114,9.342938112744466,11.82823529411777,Crispy Chicken-Train (202),0.41943077798149303,0.27582531713427727,0.3686818153941187,0.2802915347071867,Crispy Chicken-Train (202),12.30689519607814,13.140110556325848,12.663553237694117,13.1068600315834,Crispy Chicken-Train (202),0.0008923060597937092,0.0004114513670768984,0.00065244599151318,0.0004264063698920402,Crispy Chicken-Train (202),0.02987149242662156,0.02028426402601037,0.025543022364496727,0.020649609436791783,Crispy Chicken-Train (202),0.9798685302284389,0.95623864908982,0.9706501812928086,0.9577826297120163
Crispy Chicken-Train (203),216.32417279411436,557.22131487888,433.8899050245059,519.6932410611263,Crispy Chicken-Train (203),7.952634803921335,15.085182622068533,12.93622855392038,14.29439446366787,Crispy Chicken-Train (203),0.46291010962562124,0.20867028996939938,0.22858450609711273,0.21243824868270333,Crispy Chicken-Train (203),12.110577672574712,13.417351979628396,13.165960724143556,13.366077019599876,Crispy Chicken-Train (203),0.0009848437809751656,0.00025828412193517974,0.00029492605195417625,0.0002586248065652447,Crispy Chicken-Train (203),0.031382220778255414,0.016071220300125928,0.017173411191553536,0.016081816021993434,Crispy Chicken-Train (203),0.9637769787859366,0.9066167869041177,0.9273499755083119,0.9129058216884297
Crispy Chicken-Train (204),564.100367647059,786.0466282198993,444.42081801470493,771.8604690503569,Crispy Chicken-Train (204),14.168167892155514,16.822975778546454,10.853661151959347,16.863775470972527,Crispy Chicken-Train (204),0.27004365253845314,0.24654109291775686,0.471744397233599,0.23690975219873472,Crispy Chicken-Train (204),13.105627122161456,13.393361961222201,12.227765100809227,13.419869308596795,Crispy Chicken-Train (204),0.00046194226867370727,0.0003809461980508783,0.001134819901938257,0.0003510242489469271,Crispy Chicken-Train (204),0.02149284226605935,0.019517843068609767,0.03368708805964471,0.018735641140535518,Crispy Chicken-Train (204),0.9072012728649848,0.8704402758602379,0.9268552886267445,0.872774671961726
Crispy Chicken-Train (205),377.25557598039194,637.2712648981004,425.448437500001,621.4886889657696,Crispy Chicken-Train (205),10.265747549018217,15.734871203383396,12.753768382351542,15.560599769319513,Crispy Chicken-Train (205),0.5035395721965722,0.26731359433919744,0.2953517635811413,0.27248801848280874,Crispy Chicken-Train (205),11.832389025390945,13.01254414888831,12.677838243401489,12.980170763471735,Crispy Chicken-Train (205),0.0028863593442125623,0.0014142477658830833,0.001748334803245747,0.0015093842740223093,Crispy Chicken-Train (205),0.05372484848012661,0.03760648568908139,0.04181309368183305,0.038850795024327485,Crispy Chicken-Train (205),0.952256977654085,0.9193505865291028,0.9461141465737972,0.9213476470087318
Crispy Chicken-Train (206),521.596323529409,1086.6101038062172,780.9458639705741,1008.6891810841906,Crispy Chicken-Train (206),13.756587009801644,23.08066128412126,19.37306985293945,22.07360246059193,Crispy Chicken-Train (206),0.34856046249982553,0.11695599089244411,0.13389930061749294,0.12206182729946789,Crispy Chicken-Train (206),13.20796651754196,14.34180159634623,14.06003514849444,14.285978770154715,Crispy Chicken-Train (206),0.0003576493547403643,6.091431725384066e-05,7.446441591725537e-05,6.378914684131337e-05,Crispy Chicken-Train (206),0.018911619569470097,0.007804762472608673,0.008629276674047216,0.007986810805403704,Crispy Chicken-Train (206),0.9342614396752927,0.8630702873957246,0.9016152336716154,0.8728871631167663
Crispy Chicken-Train (207),266.71717218137184,436.43371011150276,258.3173253676453,411.89900807382213,Crispy Chicken-Train (207),10.362515318626363,14.184944252210846,10.316161151959703,13.938223760092388,Crispy Chicken-Train (207),0.30833480409086284,0.1936694360602131,0.3010388171974171,0.18984002242055295,Crispy Chicken-Train (207),12.895141265188782,13.452294067327738,12.901905000779488,13.455651543502029,Crispy Chicken-Train (207),0.00030164179642445217,0.00015501706453363324,0.00030455662992448816,0.000149808645744598,Crispy Chicken-Train (207),0.01736783798935412,0.012450584907289827,0.017451550931779334,0.012239634216127457,Crispy Chicken-Train (207),0.9423203285483565,0.9055158823700094,0.9441248835241735,0.9108258139614772
Crispy Chicken-Train (208),239.57942708332897,402.6888581314827,258.4450674019564,409.1299961553217,Crispy Chicken-Train (208),8.300413602940374,12.000169165705605,8.706709558822542,11.930949634755997,Crispy Chicken-Train (208),0.39379424621412734,0.253155192503454,0.39305377426673427,0.2557541499680388,Crispy Chicken-Train (208),12.539714684004764,13.277287234575702,12.57107842200459,13.236210419108536,Crispy Chicken-Train (208),0.000503987888334715,0.00021794521700094351,0.00047636695753285995,0.00022827419318361715,Crispy Chicken-Train (208),0.022449674570797568,0.014762967757227661,0.021825832344560425,0.015108745586037815,Crispy Chicken-Train (208),0.9725863019205073,0.9538918538635739,0.9705000274482427,0.9531542909750146
Crispy Chicken-Train (209),665.1395680146945,884.155663206441,538.6231924019538,843.9499269511451,Crispy Chicken-Train (209),18.143091299018593,21.283414071511,14.261274509801337,20.58857362552883,Crispy Chicken-Train (209),0.15304327496631567,0.13009907813907193,0.3538294183564835,0.1353562422627351,Crispy Chicken-Train (209),13.91895830450537,14.199404200175644,13.16982749452917,14.152477196201708,Crispy Chicken-Train (209),9.056669159698193e-05,7.137609067343307e-05,0.0003979655276441152,7.392418939215554e-05,Crispy Chicken-Train (209),0.009516653382202271,0.008448437173432318,0.01994907335301856,0.008597917735833226,Crispy Chicken-Train (209),0.8925666214902606,0.8571101815603887,0.913184100387743,0.8636100600683878
Crispy Chicken-Train (21),373.0600949754922,503.81416378316146,234.8136488970535,496.45871587851036,Crispy Chicken-Train (21),11.412147671566684,13.52492118415972,7.1689185049009385,13.380115340253635,Crispy Chicken-Train (21),0.26935726903419055,0.23565905641340756,0.5268075273212578,0.2346287970713599,Crispy Chicken-Train (21),12.966358421371657,13.287200379180891,11.779389972475732,13.275424546327955,Crispy Chicken-Train (21),0.0002627274844335712,0.0002085619037778774,0.0010407364730512304,0.00020795006681989197,Crispy Chicken-Train (21),0.01620887054774549,0.014441672471631441,0.032260447502339924,0.014420473876398514,Crispy Chicken-Train (21),0.9497825140649304,0.932322534577003,0.9685034911230622,0.9333111622963549
Crispy Chicken-Train (210),657.1390318627399,849.9439138792544,490.6797640931398,891.0801537869806,Crispy Chicken-Train (210),15.097671568625184,17.304898116109285,10.89015012254688,17.681553248750504,Crispy Chicken-Train (210),0.27244756996854175,0.25020727615239186,0.49663512877090027,0.2473755644080468,Crispy Chicken-Train (210),13.111590133814918,13.383722198202513,12.08382045744095,13.389983053099378,Crispy Chicken-Train (210),0.0006050489426392494,0.0004902028483706545,0.001393471101484405,0.0004884322579624759,Crispy Chicken-Train (210),0.024597742632998854,0.022140525024729078,0.037329225835588994,0.02210050356807455,Crispy Chicken-Train (210),0.9088393502095856,0.8821208495992128,0.9318733569809078,0.8764161169680426
Crispy Chicken-Train (211),632.2408394607779,1082.2150403690716,638.6866574754863,914.1098961937523,Crispy Chicken-Train (211),15.488511029408723,20.792049211841817,13.5513633578397,19.205382545175,Crispy Chicken-Train (211),0.20719935478494603,0.1697024996584076,0.4179412213931871,0.17357923769479072,Crispy Chicken-Train (211),13.64385403470996,14.086761219188718,12.854754132621249,14.002526166006062,Crispy Chicken-Train (211),0.00015176024358119474,0.00011257705425160317,0.0005877938980049741,0.00011830732006336548,Crispy Chicken-Train (211),0.0123191007618736,0.010610233468289149,0.024244461181989054,0.010876916845474432,Crispy Chicken-Train (211),0.9279899190042742,0.8767944192861667,0.9274476755317643,0.8959302176288169
Crispy Chicken-Train (212),350.4934895833314,770.5385467127842,567.3882046568613,689.8931487889162,Crispy Chicken-Train (212),10.653048406860723,18.667604767397204,15.988051470585782,17.662960399846096,Crispy Chicken-Train (212),0.40986577768907734,0.16221517317169412,0.1789513152954636,0.1672867244552301,Crispy Chicken-Train (212),12.765914615039515,14.005646016948095,13.74828639820557,13.945096753086217,Crispy Chicken-Train (212),0.0005473905487823192,0.00010179741887935038,0.00011930789089532872,0.00010570459029968217,Crispy Chicken-Train (212),0.023396378967317128,0.010089470693715819,0.010922815154314786,0.010281273768346127,Crispy Chicken-Train (212),0.9495727989922937,0.8888877647199223,0.9182895921437562,0.9005138058957362
Crispy Chicken-Train (213),268.03699448529284,446.2188389081138,256.53465073529077,446.04838139177684,Crispy Chicken-Train (213),10.43282781862666,13.56269127258769,8.709803921567982,13.719092656670698,Crispy Chicken-Train (213),0.25217416034960893,0.20468594483246724,0.42585298227263885,0.20169162237550628,Crispy Chicken-Train (213),13.030909122961923,13.450150280378743,12.418239378038262,13.47660961194493,Crispy Chicken-Train (213),0.00021114080972462515,0.00014968471742376907,0.0006061499689872887,0.00014596473925904049,Crispy Chicken-Train (213),0.01453068510857713,0.012234570585998066,0.024620113098588494,0.012081586785643701,Crispy Chicken-Train (213),0.9564757400217754,0.9274570262396853,0.9583538757767543,0.9274885700653137
Crispy Chicken-Train (214),492.30042892156604,846.6113494809496,630.6696537990133,870.0777393310022,Crispy Chicken-Train (214),12.73232230391831,19.495286428296414,16.604457720585984,19.965843906189534,Crispy Chicken-Train (214),0.4038331558244839,0.15862866193262706,0.18089855748838243,0.15231342190029679,Crispy Chicken-Train (214),12.958794288740135,14.11246714318771,13.818945125853267,14.153143277650198,Crispy Chicken-Train (214),0.0004793572343344508,9.00866655698774e-05,0.00011365046458994137,8.562158020138649e-05,Crispy Chicken-Train (214),0.021894228333842934,0.009491399558014476,0.010660697190612882,0.00925319297331394,Crispy Chicken-Train (214),0.9445311743552357,0.9045880644196522,0.9292185913232879,0.9019432622022993
Crispy Chicken-Train (215),410.68874080882284,541.9679354094545,304.90776654411906,521.8423068050697,Crispy Chicken-Train (215),12.17682291666476,14.095332564398362,9.150811887253766,13.590649750096201,Crispy Chicken-Train (215),0.321243943789339,0.28579242573364605,0.48393317753099335,0.3062737755173749,Crispy Chicken-Train (215),12.445185799077922,12.737680256696978,11.777920016204632,12.65343388315602,Crispy Chicken-Train (215),0.002564109676116157,0.0020252772977476944,0.003311281948536921,0.0022344576606075713,Crispy Chicken-Train (215),0.050637038579642045,0.04500308098061392,0.057543739438247504,0.047270050355458386,Crispy Chicken-Train (215),0.9514435349414937,0.9359098859849673,0.9639702061241271,0.938289153016749
Crispy Chicken-Train (216),284.53057598039084,510.9772087658602,318.2718290441177,497.7890503652436,Crispy Chicken-Train (216),9.111580882352268,12.750742022299075,9.45957414215611,12.68073817762397,Crispy Chicken-Train (216),0.4998674538632085,0.41464351512806097,0.49658267009389867,0.41649629772786056,Crispy Chicken-Train (216),9.418249925848803,9.844214176079717,9.447573494190495,9.834582471856356,Crispy Chicken-Train (216),0.07450674512394571,0.0692454921590652,0.0740507925606287,0.06961012700140025,Crispy Chicken-Train (216),0.2729592371104992,0.26314538217317285,0.27212275274336895,0.2638373116172166,Crispy Chicken-Train (216),0.9720037340700898,0.949682746587488,0.9686704664033671,0.9509814188118144
Crispy Chicken-Train (217),1066.2732996323273,1327.3770396001148,545.4312193627403,1425.4156093809709,Crispy Chicken-Train (217),16.893030024507055,19.995847750865256,10.658302696076374,20.756170703575673,Crispy Chicken-Train (217),0.21243170480414378,0.18420664056425443,0.4854226377185262,0.18089081194937096,Crispy Chicken-Train (217),13.674380558401523,14.026467380935985,12.459293284575201,14.062897169119474,Crispy Chicken-Train (217),0.00012889974990838861,0.00010004574882549683,0.0007051142157613659,9.771511592929761e-05,Crispy Chicken-Train (217),0.011353402569643543,0.01000228717971529,0.026553986814814943,0.009885095645935734,Crispy Chicken-Train (217),0.8825628174112288,0.8536001862719519,0.9398506139522557,0.8427839842481955
Crispy Chicken-Train (218),931.9622855391973,1147.3202153018096,675.3931219362661,1216.144452133791,Crispy Chicken-Train (218),18.976378676469107,21.44632064590546,13.369868259800711,21.931088043060335,Crispy Chicken-Train (218),0.2581880095594931,0.22805483896075615,0.491323283138882,0.22946889513273594,Crispy Chicken-Train (218),13.380395067022734,13.670187292167858,12.216690423215965,13.684740766770696,Crispy Chicken-Train (218),0.00046793983515204486,0.00038629155290434094,0.0013504177329632832,0.00037302235365955876,Crispy Chicken-Train (218),0.021631917047549087,0.019654301129888616,0.03674803032766904,0.019313786621467027,Crispy Chicken-Train (218),0.8176091898810287,0.7752218528369885,0.8675846402231958,0.7617406882859422
Crispy Chicken-Train (219),766.6016084558717,902.3197385620648,420.62777267156486,943.0464744328808,Crispy Chicken-Train (219),16.284849877448412,17.924013840830533,10.524617034311742,18.587266435986244,Crispy Chicken-Train (219),0.2720458945571118,0.2522310539996656,0.49035077710698055,0.24722706492622562,Crispy Chicken-Train (219),13.008542734482539,13.269687681323745,12.02441126999732,13.318089561332547,Crispy Chicken-Train (219),0.0010172330100276937,0.0008176379090584301,0.0019393933804756586,0.0008213658101215323,Crispy Chicken-Train (219),0.03189409051889854,0.02859436848504317,0.04403854425926972,0.02865948028352106,Crispy Chicken-Train (219),0.896721958778365,0.8785162429283924,0.9432636472102698,0.873032999971964
Crispy Chicken-Train (22),574.69751838235,726.1261053440794,351.95908394607227,719.0007843136957,Crispy Chicken-Train (22),10.834957107841467,12.579500192233981,6.949923406861766,12.513648596693814,Crispy Chicken-Train (22),0.3783797076989294,0.3342540182537423,0.5802105206886455,0.3321919880523372,Crispy Chicken-Train (22),12.306578566668636,12.669946750104089,11.365846366311143,12.68091341493478,Crispy Chicken-Train (22),0.0016901858519334514,0.0014480636421593388,0.0026048792128102777,0.0014366092596509701,Crispy Chicken-Train (22),0.04111186996395872,0.03805343141110061,0.05103801732836296,0.03790262866413054,Crispy Chicken-Train (22),0.9491732259638274,0.9357694402432459,0.9687692744281486,0.9363991959013968
Crispy Chicken-Train (220),397.9995098039226,612.2715417147128,317.00902267156846,599.2169165705413,Crispy Chicken-Train (220),13.696109068626287,17.123798539022953,10.571338848037774,16.83844675124921,Crispy Chicken-Train (220),0.19661802490883593,0.16257135699433542,0.3833032328786384,0.166345076115193,Crispy Chicken-Train (220),13.385929431452178,13.74311071001917,12.699795476825448,13.71899394347388,Crispy Chicken-Train (220),0.00022544347520334724,0.00016933102209380034,0.0005696650955687116,0.0001722486589829334,Crispy Chicken-Train (220),0.015014775229864323,0.013012725390701224,0.02386765794058377,0.01312435365962581,Crispy Chicken-Train (220),0.9289540308295663,0.8906812032552208,0.943448434276384,0.8930107521583628
